timestamp,log_id,confidence,model_name,cpu,detection_boxes,model_processing_time,image_processing_time,absolute_time_from_start,utility
2025-10-20T00:11:06.478728,8529,0.7209674119949341,yolov5n,54.8,6,0.04213452339172363,483.49329137802124,2036.809754371643,-2412.2430770140672
2025-10-20T00:11:06.723347,8530,0.6944467425346375,yolov5n,52.5,1,0.2017533779144287,483.66886138916016,2037.0543851852417,-2413.1474468613724
2025-10-20T00:11:06.805063,8531,0.9394547939300537,yolov5n,52.5,1,0.06245565414428711,483.6841969490051,2037.1360902786255,-2412.9791165325246
2025-10-20T00:11:06.882942,8532,0.6639984760965619,yolov5n,47.0,7,0.04822564125061035,483.693012714386,2037.2139811515808,-2413.2986516331835
2025-10-20T00:11:06.988383,8533,0.5880954613288244,yolov5n,46.6,6,0.06467866897583008,483.7291123867035,2037.31942152977,-2413.5550528290405
2025-10-20T00:11:07.320265,8534,0.8031971901655197,yolov5n,56.3,4,0.2927107810974121,483.9588496685028,2037.6513030529022,-2414.488636360515
2025-10-20T00:11:07.564173,8535,0.7084581553936005,yolov5n,60.7,2,0.18371343612670898,484.14491605758667,2037.8952112197876,-2415.5137064103756
2025-10-20T00:11:10.303147,8559,0.7725220322608948,yolov5n,46.6,2,0.05450606346130371,485.2758197784424,2040.63418507576,-2421.1041554832736
2025-10-20T00:11:10.390460,8560,0.5976244873470731,yolov5n,50.4,9,0.05718684196472168,485.29927110671997,2040.7214994430542,-2421.3963095523186
2025-10-20T00:11:10.746555,8561,0.5963584889065136,yolov5n,59.4,11,0.3220252990722656,485.58817434310913,2041.0775918960571,-2422.842090288191
2025-10-20T00:11:10.857626,8562,0.6209187209606171,yolov5n,45.0,2,0.061101675033569336,485.6233308315277,2041.1886644363403,-2422.9933123224473
2025-10-20T00:11:10.972101,8563,0.35956454277038574,yolov5n,48.5,1,0.07676529884338379,485.56622290611267,2041.3031375408173,-2424.2330434654646
2025-10-20T00:11:11.069193,8564,0.8071293234825134,yolov5n,47.3,3,0.05884504318237305,485.6320116519928,2041.4002304077148,-2422.8505057788466
2025-10-20T00:11:11.275400,8565,0.6817213296890259,yolov5n,56.4,3,0.1695399284362793,485.81126403808594,2041.6064367294312,-2423.8721748068447
2025-10-20T00:11:03.904098,8512,0.8346948623657227,yolov5n,59.2,1,0.3672049045562744,482.09665083885193,2034.2351422309875,-2405.1461538510453
2025-10-20T00:11:03.984319,8513,0.6639193296432495,yolov5n,50.4,3,0.05243873596191406,482.10976362228394,2034.3153610229492,-2405.382493235364
2025-10-20T00:11:04.119409,8514,0.7008535861968994,yolov5n,53.8,1,0.10017967224121094,482.17716550827026,2034.450445652008,-2405.682568071733
2025-10-20T00:11:04.228094,8515,0.7398709654808044,yolov5n,47.3,1,0.06182217597961426,482.21296644210815,2034.5591344833374,-2405.822555182634
2025-10-20T00:11:03.242825,8509,0.8537710905075073,yolov5n,65.2,3,0.5673003196716309,481.6476261615753,2033.5738644599915,-2402.8819564816417
2025-10-20T00:11:03.436032,8510,0.6669928404417905,yolov5n,53.4,11,0.15124034881591797,481.77425169944763,2033.767070531845,-2403.701861787942
2025-10-20T00:11:03.499971,8511,0.7762009739875794,yolov5n,56.4,5,0.048835039138793945,481.76526260375977,2033.8310079574585,-2403.547708220902
2025-10-20T00:11:10.206561,8558,0.5626250505447388,yolov5n,55.4,1,0.08326125144958496,485.2397549152374,2040.5376019477844,-2421.133728329289
2025-10-20T00:11:04.800037,8516,0.7144176959991455,yolov5n,58.5,1,0.5299422740936279,482.7181763648987,2035.131076335907,-2408.3740555400213
2025-10-20T00:11:33.299510,8682,0.5704506039619446,yolov5n,65.6,3,0.17674875259399414,499.712158203125,2063.6305482387543,-2493.4878468533657
2025-10-20T00:11:33.384921,8683,0.4664153516292572,yolov5n,55.8,10,0.060253143310546875,499.7293326854706,2063.7159547805786,-2493.980015595199
2025-10-20T00:11:33.454803,8684,0.9189063906669617,yolov5n,52.4,1,0.050980567932128906,499.7363088130951,2063.785832643509,-2493.2601439957584
2025-10-20T00:11:33.529087,8685,0.6053929676612219,yolov5n,54.2,6,0.0524137020111084,499.7455141544342,2063.8601195812225,-2493.619684079433
2025-10-20T00:11:33.621991,8686,0.5801902294158936,yolov5n,43.8,5,0.05626177787780762,499.77725481987,2063.953025817871,-2493.803589986154
2025-10-20T00:11:33.686218,8687,0.9066668748855591,yolov5n,54.4,1,0.05164027214050293,499.7768816947937,2064.017210483551,-2493.4752477171687
2025-10-20T00:11:33.771239,8688,0.8470751643180847,yolov5n,49.3,2,0.05623435974121094,499.7935185432434,2064.10227560997,-2493.6180235868005
2025-10-20T00:11:33.863943,8689,0.6032157987356186,yolov5n,40.6,4,0.05230093002319336,499.82267117500305,2064.1949803829193,-2494.0076459654183
2025-10-20T00:11:33.930047,8690,0.5996092557907104,yolov5n,53.5,3,0.04663968086242676,499.8278365135193,2064.261071205139,-2494.0370791751175
2025-10-20T00:11:34.028037,8691,0,yolov5n,47.3,0,0.06076216697692871,499.8595335483551,2064.359071969986,-2499.295163446622
2025-10-20T00:11:34.114986,8692,0.7030076533555984,yolov5n,48.3,4,0.06080126762390137,499.8820765018463,2064.445892572403,-2494.204880447988
2025-10-20T00:11:34.592986,8693,0.741874486207962,yolov5n,59.6,4,0.42963218688964844,500.2864911556244,2064.924013376236,-2496.188084861955
2025-10-20T00:11:29.885486,8656,0.7511322796344757,yolov5n,60.7,6,0.46967267990112305,498.1184883117676,2060.2165246009827,-2485.338823689248
2025-10-20T00:11:29.971060,8657,0.6794265707333883,yolov5n,56.4,3,0.05962514877319336,498.1304430961609,2060.302076816559,-2485.470303260341
2025-10-20T00:11:30.072952,8658,0.6009716749191284,yolov5n,49.4,15,0.06697535514831543,498.160591840744,2060.403975248337,-2485.699501728328
2025-10-20T00:11:30.167567,8659,0.45638546347618103,yolov5n,50.3,4,0.059343814849853516,498.18848943710327,2060.4985902309418,-2486.3761057385045
2025-10-20T00:11:30.502428,8660,0.4255364735921224,yolov5n,58.0,3,0.2962632179260254,498.4550199508667,2060.8334679603577,-2488.017246256532
2025-10-20T00:11:30.592404,8661,0.7292259136835734,yolov5n,48.9,3,0.05868220329284668,498.47346901893616,2060.9234223365784,-2487.1356318161397
2025-10-20T00:11:30.658491,8662,0.8612317740917206,yolov5n,53.9,2,0.04519176483154297,498.4681565761566,2060.9895327091217,-2486.977063768396
2025-10-20T00:11:30.727456,8663,0.5768298991024494,yolov5n,55.3,8,0.053589582443237305,498.462096452713,2061.058492898941,-2487.231165056468
2025-10-20T00:11:30.845129,8664,0.7413103977839152,yolov5n,52.3,3,0.0849149227142334,498.5074725151062,2061.1761639118195,-2487.2935646428723
2025-10-20T00:11:30.929893,8665,0.5343464612960815,yolov5n,53.1,3,0.05791473388671875,498.52443838119507,2061.2609300613403,-2487.5853578249753
2025-10-20T00:11:31.014965,8666,0.7059901207685471,yolov5n,48.3,6,0.060294389724731445,498.53309082984924,2061.3459939956665,-2487.4569763655113
2025-10-20T00:11:31.097128,8667,0.6210818323824141,yolov5n,51.5,9,0.05137443542480469,498.5482642650604,2061.428164243698,-2487.6177517540864
2025-10-20T00:11:31.187986,8668,0.5682020551628537,yolov5n,48.9,9,0.05778050422668457,498.56935477256775,2061.519026517868,-2487.7760839633897
2025-10-20T00:11:31.261069,8669,0.8398179411888123,yolov5n,53.5,1,0.05084347724914551,498.5724756717682,2061.592106103897,-2487.520072557762
2025-10-20T00:11:31.356498,8670,0.4333125650882721,yolov5n,52.1,1,0.06993651390075684,498.5951290130615,2061.687528848648,-2488.640030107522
2025-10-20T00:11:31.539792,8671,0.6569614857435226,yolov5n,51.6,4,0.12928557395935059,498.7106614112854,2061.870820045471,-2488.393857019865
2025-10-20T00:11:31.913959,8672,0.4672155163504861,yolov5n,58.1,11,0.34059882164001465,499.01450085639954,2062.244992494583,-2490.39785839279
2025-10-20T00:11:32.032855,8673,0.6000889752592359,yolov5n,46.2,7,0.06895589828491211,499.06613969802856,2062.363890647888,-2490.228119186676
2025-10-20T00:11:24.945046,8631,0.6166962385177612,yolov5n,60.2,19,0.3121204376220703,494.8857612609863,2055.276085615158,-2469.3096406400773
2025-10-20T00:11:25.012067,8632,0.9213618636131287,yolov5n,53.5,1,0.049111127853393555,494.88972330093384,2055.3430910110474,-2469.0247851949093
2025-10-20T00:11:25.190053,8633,0.5393557382954491,yolov5n,50.4,9,0.13171672821044922,494.9997646808624,2055.5210909843445,-2469.9569976696635
2025-10-20T00:11:25.598692,8634,0.5368688851594925,yolov5n,58.9,2,0.3634610176086426,495.33958077430725,2055.929733991623,-2471.6585632909446
2025-10-20T00:11:25.696485,8635,0.6371879950165749,yolov5n,54.4,4,0.06797122955322266,495.36418080329895,2056.027524471283,-2471.681244203046
2025-10-20T00:11:25.757278,8636,0.8458480834960938,yolov5n,51.1,1,0.04489541053771973,495.36427760124207,2056.0883162021637,-2471.473068103798
2025-10-20T00:11:25.849857,8637,0.6639979541301727,yolov5n,47.9,5,0.05994582176208496,495.3841359615326,2056.1808075904846,-2471.7542099353254
2025-10-20T00:11:25.938971,8638,0.6682477444410324,yolov5n,58.0,2,0.06860589981079102,495.407128572464,2056.2700097560883,-2471.864923084708
2025-10-20T00:11:32.121618,8674,0.6352040767669678,yolov5n,46.3,9,0.053362131118774414,499.0879237651825,2062.452654361725,-2490.3019243120175
2025-10-20T00:11:32.230078,8675,0.9060986638069153,yolov5n,49.7,1,0.07888388633728027,499.12443590164185,2062.5610995292664,-2490.2135902247137
2025-10-20T00:11:32.310012,8676,0.824522590637207,yolov5n,49.6,5,0.053678274154663086,499.1385338306427,2062.641035556793,-2490.3656558723983
2025-10-20T00:11:32.429448,8677,0.5273853182792664,yolov5n,48.9,5,0.0794217586517334,499.18873500823975,2062.760484933853,-2490.9137987817353
2025-10-20T00:11:32.854239,8678,0.8597390651702881,yolov5n,56.1,1,0.37400054931640625,499.5380816459656,2063.1852774620056,-2492.3281764767426
