timestamp,log_id,confidence,model_name,cpu,detection_boxes,model_processing_time,image_processing_time,absolute_time_from_start,utility
2025-10-20T13:35:57.102261,850,0,yolov5s,44.3,0,0.10441756248474121,0.8439948558807373,313.74803614616394,-0.9133304754892985
2025-10-20T13:35:57.251490,851,0.5767246743043264,yolov5s,48.2,15,0.11902356147766113,0.4535987377166748,313.8972716331482,0.38028093112839595
2025-10-20T13:36:03.109069,862,0.6296346008777618,yolov5n,30.7,5,0.516371488571167,1.0453240871429443,319.7548484802246,0.03898651723995676
2025-10-20T13:36:03.211316,863,0.632982075214386,yolov5n,42.3,2,0.06107187271118164,0.6884562969207764,319.8570878505707,0.30606191025839913
2025-10-20T13:36:03.394282,864,0.6448348343372345,yolov5n,46.5,5,0.13124895095825195,0.40830016136169434,320.040048122406,0.473556966914071
2025-10-20T13:35:55.576540,847,0.5114146590232849,yolov5s,47.5,5,0.09881114959716797,0.7929627895355225,312.22231578826904,0.12643533150355016
2025-10-20T13:35:55.760868,848,0.6184589465459188,yolov5s,51.6,3,0.1595618724822998,0.47571468353271484,312.4066445827484,0.40972856680552167
2025-10-20T13:35:55.447436,846,0.844888428846995,yolov5s,27.4,3,0.5858514308929443,1.1236631870269775,312.0932095050812,0.09756230211916664
2025-10-20T13:35:58.330170,852,0.8931271831194559,yolov5s,28.2,3,0.4726235866546631,1.053379774093628,314.97594714164734,0.2863677416916415
2025-10-20T13:35:59.075381,853,0.8888300061225891,yolov5s,54.6,1,0.6959517002105713,1.254357099533081,315.7211606502533,-0.11988368422988271
2025-10-20T13:36:19.865049,900,0.6286576290925344,yolov5n,39.8,3,0.6600267887115479,0.7323205471038818,336.5108242034912,0.27736843625704455
2025-10-20T13:36:19.963517,901,0.8249818086624146,yolov5n,42.9,1,0.06411457061767578,0.3913767337799072,336.6092987060547,0.663105845451355
2025-10-20T13:36:20.677165,902,0.6272233545780181,yolov5n,47.5,5,0.6143677234649658,0.6746518611907959,337.32293820381165,0.3079723205831315
2025-10-20T13:36:20.976764,903,0.655053973197937,yolov5n,50.1,2,0.23804855346679688,0.5192716121673584,337.6225392818451,0.42212529977162677
2025-10-20T13:36:18.548656,896,0.5392991857869285,yolov5n,29.1,7,0.6230387687683105,1.1644504070281982,335.1944270133972,-0.2896012993689829
2025-10-20T13:36:18.628813,897,0.6315633021295071,yolov5n,51.2,8,0.06120491027832031,0.7801792621612549,335.27458930015564,0.25368593426214325
2025-10-20T13:36:18.775158,898,0.67828518897295,yolov5n,50.0,4,0.10091829299926758,0.47974419593811035,335.42091727256775,0.4673161912295553
2025-10-20T13:36:15.431067,890,0.7787449359893799,yolov5n,45.0,1,0.06791019439697266,0.807506799697876,332.0768492221832,0.3856856028238932
2025-10-20T13:36:15.649543,891,0.7429297864437103,yolov5n,48.9,2,0.18302655220031738,0.5854325294494629,332.2953202724457,0.4732450478606754
2025-10-20T13:36:15.796991,892,0.5662757456302643,yolov5n,41.0,5,0.08383440971374512,0.27855849266052246,332.4427659511566,0.4670765830410851
2025-10-20T13:36:13.455482,886,0.7023581138678959,yolov5n,55.0,7,0.4158346652984619,0.5971677303314209,330.1012473106384,0.42615381923932877
2025-10-20T13:36:13.684100,887,0.7131084978580475,yolov5n,49.3,5,0.1856369972229004,0.3693218231201172,330.32987666130066,0.5634852627913158
2025-10-20T13:36:14.067450,888,0.6026450514793396,yolov5n,38.0,5,0.24123382568359375,0.3204536437988281,330.71322298049927,0.48017080492443504
2025-10-20T13:36:17.068953,893,0.7162410616874695,yolov5n,23.8,2,0.5180261135101318,1.085700273513794,333.714736700058,0.04484068606025721
2025-10-20T13:36:17.182067,894,0.786515086889267,yolov5n,48.0,2,0.07872700691223145,0.7276246547698975,333.82784819602966,0.4378347231282128
2025-10-20T13:36:17.274471,895,0.7048037946224213,yolov5n,46.2,2,0.06330204010009766,0.35797905921936035,333.9202342033386,0.5614820950561099
2025-10-20T13:36:22.653411,905,0.6823476354281107,yolov5n,31.6,3,0.7934205532073975,1.352524757385254,339.29919147491455,-0.5227011742935874
2025-10-20T13:36:22.747055,906,0.8981534838676453,yolov5n,39.4,1,0.059630393981933594,1.0571966171264648,339.39283084869385,0.28376036400783544
2025-10-20T13:36:15.331530,889,0.7542424201965332,yolov5n,26.7,2,0.5910897254943848,1.1504929065704346,331.9773106575012,-0.04674309195882381
2025-10-20T13:36:21.068606,904,0.9216867089271545,yolov5n,43.4,1,0.05857396125793457,0.17637920379638672,337.71438694000244,0.8792538179291619
2025-10-20T13:36:18.885988,899,0.5626716129481792,yolov5n,46.1,8,0.078277587890625,0.18214797973632812,335.53176951408386,0.5170338464279969
2025-10-20T13:36:37.739054,942,0.6866281926631927,yolov5s,55.4,4,0.8940379619598389,0.9435920715332031,354.38482904434204,0.21796593070030212
2025-10-20T13:36:37.871855,943,0.8077660501003265,yolov5s,54.4,4,0.10991525650024414,0.6492316722869873,354.5176329612732,0.5026373432742225
2025-10-20T13:36:38.064741,944,0.6698858737945557,yolov5s,53.8,1,0.15564751625061035,0.43277835845947266,354.7105197906494,0.48500900798373753
2025-10-20T13:36:38.546230,945,0.7507004141807556,yolov5s,54.6,5,0.44356417655944824,0.5335712432861328,355.19200921058655,0.5098275012440152
2025-10-20T13:36:40.033526,947,0.7531415075063705,yolov5s,25.0,4,0.5799901485443115,1.1294033527374268,356.67928981781006,-0.005664939162036309
2025-10-20T13:36:40.192278,948,0.7942235725266593,yolov5s,45.4,7,0.1162576675415039,0.8690762519836426,356.83804416656494,0.36695898809130234
2025-10-20T13:36:40.359386,949,0.849012533823649,yolov5s,47.7,3,0.13354086875915527,0.6106314659118652,357.00516533851624,0.565328386094835
2025-10-20T13:36:40.501720,950,0.7370543777942657,yolov5s,42.1,4,0.10219526290893555,0.3313145637512207,357.14749789237976,0.6085462868213654
2025-10-20T13:36:35.382690,936,0.658137654264768,yolov5n,24.6,6,0.5595109462738037,1.1229074001312256,352.0284671783447,-0.08767690018312874
2025-10-20T13:36:35.604193,937,0.6801904022693634,yolov5s,51.1,5,0.1818840503692627,0.898078203201294,352.2499694824219,0.23681362271308903
2025-10-20T13:36:35.719893,938,0.6961552977561951,yolov5s,45.7,5,0.08429956436157227,0.595658540725708,352.36564588546753,0.42078944179746847
2025-10-20T13:36:35.870198,939,0.7978117018938065,yolov5s,51.3,4,0.13124918937683105,0.3514289855957031,352.5159738063812,0.6581289321184158
2025-10-20T13:36:42.665686,954,0.9044322967529297,yolov5s,48.2,1,0.8139851093292236,0.8430554866790771,359.3114676475525,0.4916236930423313
2025-10-20T13:36:43.099667,955,0.582415372133255,yolov5s,50.9,3,0.3775792121887207,0.8650763034820557,359.74540162086487,0.15737298130989075
2025-10-20T13:36:43.248800,956,0.88700932264328,yolov5s,47.3,2,0.11490559577941895,0.5866756439208984,359.8945405483246,0.6166339649094476
2025-10-20T13:36:41.422670,952,0.6726280830123208,yolov5s,42.2,11,0.09819889068603516,0.4069211483001709,358.0684337615967,0.5021163339566703
2025-10-20T13:36:41.621707,953,0.6807923416296641,yolov5s,51.7,3,0.17190885543823242,0.22270607948303223,358.26747393608093,0.6126222974724239
2025-10-20T13:36:36.583087,940,0.5106323003768921,yolov5s,49.3,5,0.5931854248046875,0.6364405155181885,353.22886395454407,0.2126097917556763
2025-10-20T13:36:36.732116,941,0.8751376867294312,yolov5s,48.4,1,0.12140297889709473,0.344714879989624,353.37789130210876,0.7391849756240845
2025-10-20T13:36:38.705380,946,0.8050233006477356,yolov5s,58.1,5,0.12701702117919922,0.23411107063293457,355.3511619567871,0.7305171502961053
2025-10-20T13:36:34.093765,935,0.6259766320387522,yolov5n,52.7,3,0.10194993019104004,0.2667562961578369,350.7395462989807,0.5333342452843983
2025-10-20T13:36:41.285850,951,0.7279438152909279,yolov5s,49.0,4,0.6798248291015625,0.7159481048583984,357.93163084983826,0.3857504237029288
2025-10-20T13:36:57.814370,988,0.5952639823610132,yolov5s,62.3,11,0.7339587211608887,1.0715446472167969,374.46014642715454,-0.04782516898342923
2025-10-20T13:36:58.269889,989,0.5791073441505432,yolov5s,52.5,8,0.40769433975219727,1.0564477443695068,374.9156742095947,-0.03378803169309462
2025-10-20T13:36:58.399982,990,0.9076399803161621,yolov5s,52.2,3,0.10860466957092285,0.7481937408447266,375.0457444190979,0.5475323465135362
2025-10-20T13:36:58.532055,991,0.6458166241645813,yolov5s,48.7,1,0.10870647430419922,0.45589733123779297,375.17783665657043,0.4480958845880296
2025-10-20T13:36:58.655294,992,0.7097051024436951,yolov5s,50.0,5,0.10176849365234375,0.14470601081848145,375.3010718822479,0.684868429766761
2025-10-20T13:37:02.172190,998,0.7407090001636081,yolov5s,54.2,9,0.6812384128570557,1.069659948348999,378.8179681301117,0.1013892427853674
2025-10-20T13:37:02.258247,999,0.5490276647938622,yolov5n,43.5,9,0.055594444274902344,0.6625010967254639,378.9040222167969,0.23652705550193784
2025-10-20T13:37:02.528389,1000,0.5987930148839951,yolov5n,63.9,6,0.24542856216430664,0.4830331802368164,379.1741511821747,0.3859968036413193
2025-10-20T13:37:02.614906,1001,0.6972104981541634,yolov5n,52.6,4,0.06281757354736328,0.15367341041564941,379.2606739997864,0.6673919368121359
2025-10-20T13:37:01.007832,995,0.529456615447998,yolov5s,29.5,1,0.6621782779693604,1.218445062637329,377.6536138057709,-0.4074330729369718
2025-10-20T13:37:01.341405,996,0.6532497803370158,yolov5s,51.7,3,0.2985234260559082,1.1214828491210938,377.987184047699,-0.0897156749397165
2025-10-20T13:37:01.445270,997,0.6954464316368103,yolov5s,51.9,6,0.0854184627532959,0.7784767150878906,378.09103441238403,0.3185149232546488
2025-10-20T13:36:53.501774,979,0.7359789745374159,yolov5s,53.2,11,0.5931146144866943,0.7960124015808105,370.14755415916443,0.34930541810363225
2025-10-20T13:36:53.637826,980,0.5435913622379303,yolov5s,50.5,5,0.11486101150512695,0.46287035942077637,370.2835977077484,0.3419967181152767
2025-10-20T13:36:53.753112,981,0.6813452243804932,yolov5s,46.1,2,0.0923147201538086,0.12739086151123047,370.39889097213745,0.6661280790964762
2025-10-20T13:36:55.605132,984,0.6370800137519836,yolov5s,45.4,2,0.10444521903991699,0.5901293754577637,372.2509059906006,0.36478591627544826
2025-10-20T13:36:55.818917,985,0.6985415518283844,yolov5s,47.0,4,0.18038344383239746,0.41085124015808105,372.4646978378296,0.5258464184072282
2025-10-20T13:36:56.031148,986,0.9198875427246094,yolov5s,33.6,1,0.11483526229858398,0.17560815811157227,372.6769244670868,0.8778830104404025
2025-10-20T13:36:59.643986,993,0.8883396983146667,yolov5s,35.5,2,0.638129711151123,0.7100975513458252,376.28976488113403,0.5493966142336527
2025-10-20T13:36:59.796701,994,0.5857953280210495,yolov5s,44.5,8,0.11473393440246582,0.4084775447845459,376.4424765110016,0.41441891425185734
2025-10-20T13:36:55.463418,983,0.6222457928316933,yolov5s,49.3,7,0.10770654678344727,0.9008834362030029,372.1091959476471,0.1773105504966917
